pl_name,pl_rade,pl_bmasse,pl_orbper,st_teff
"Kepler-740 b",4.87000000,,3.58410121600,5739.00
"Kepler-133 b",1.87000000,,8.13000457000,5588.00
"Kepler-129 c",2.52000000,43.00000000,82.20000000000,5770.00
"Kepler-175 c",2.76000000,,34.03506050000,6063.00
"Kepler-223 d",3.63000000,,14.78769446000,5746.00
"Kepler-293 b",2.65300000,,19.25405306000,5483.00
"Kepler-1947 b",0.89500000,,6.96355103000,5970.00
"Kepler-249 d",1.24000000,,15.36800000000,3587.00
"Kepler-1498 b",1.46000000,,48.05140500000,5359.00
"Kepler-247 c",4.34000000,,9.43946080100,5094.00
"K2-86 b",1.97521161,,8.77586400000,5129.00
"Kepler-24 c",4.12000000,,12.33343853000,5896.00
"Kepler-206 c",1.59600000,,13.13745719000,5691.00
"Kepler-1219 b",1.32000000,,16.10467749000,6053.00
"Kepler-1473 b",1.15000000,,14.42735510000,5929.00
"Kepler-1154 b",1.67000000,,5.18561420000,6163.00
"Kepler-602 b",1.84000000,,15.28469497000,6170.00
"K2-115 b",12.06000000,,20.27261500000,5657.00
"Kepler-1464 b",2.66400000,,31.77859010000,5845.00
"Kepler-224 c",3.33000000,,5.92499130800,5195.00
"Kepler-847 b",1.01000000,,2.34324800000,4751.00
"Kepler-1063 b",1.15000000,,14.07971466000,5568.00
"Kepler-1141 b",0.97000000,,2.34451258900,5821.00
"Kepler-293 b",2.60000000,,19.25416000000,5714.00
"Kepler-1240 b",1.14000000,,4.86638150000,5658.00
"Kepler-360 c",1.90000000,,7.18645260000,5631.00
"Kepler-712 c",4.59400000,,226.89047000000,4927.00
"K2-195 c",2.57581891,,28.48278600000,5712.00
"Kepler-398 c",0.98000000,,11.41945387000,4494.00
"HAT-P-24 b",13.92200000,217.70400000,3.35524000000,6373.00
"Kepler-1264 b",0.99000000,,0.96852602300,5854.00
"Kepler-238 f",2.00000000,13.50000000,50.44700000000,
"Kepler-1153 b",1.94000000,,1.75584355500,5569.00
"Kepler-758 c",1.69000000,,4.75793986000,6228.00
"Kepler-106 e",2.63000000,,43.84444353000,5955.00
"Kepler-57 b",2.98400000,,5.72932862400,5203.00
"Kepler-1279 b",1.44000000,,23.47741010000,6384.00
"Kepler-280 c",1.84000000,,4.80709958800,5741.00
"Kepler-511 b",7.18000000,,296.63786500000,5951.00
"Kepler-838 b",2.73000000,,15.74957994000,5770.00
"Kepler-1733 b",3.63582354,,9.22957992600,6320.00
"Kepler-235 b",2.41000000,,3.34021995000,4067.00
"Kepler-382 b",1.79300000,,5.26212693000,5720.00
"Kepler-567 b",2.42000000,,16.54297375000,5215.00
"Kepler-26 e",2.98000000,,46.82787000000,4486.00
"Kepler-49 e",1.96000000,,18.59600000000,3903.00
"Kepler-716 b",2.79000000,,10.37168453000,5174.00
"Kepler-1185 b",1.33000000,,104.35189760000,5622.00
"Kepler-84 b",2.23000000,,8.72600000000,
"Kepler-128 c",1.21000000,,7.12600000000,6072.00
"HAT-P-66 b",17.82231000,248.86089000,2.97208600000,6002.00
"WASP-156 b",6.23699263,,3.83616232984,4910.00
"Kepler-127 d",2.59100000,,48.63038976000,6125.00
"Kepler-547 b",3.65000000,,6.01037360000,4860.00
"Kepler-1152 b",0.91000000,,1.64680190800,3900.00
"Kepler-265 d",2.11100000,,43.13080820000,5871.00
"Kepler-510 b",2.53000000,,19.55659418000,5622.00
"Kepler-1689 b",0.80000000,,8.48299282000,5827.00
"Kepler-843 b",2.74000000,,2.05388477000,5632.00
"Kepler-708 b",2.62000000,,3.16789341800,5895.00
"Kepler-1352 b",0.89000000,,1.87788274800,6118.00
"Kepler-1545 b",2.70000000,,163.69234900000,5201.00
"Kepler-157 d",1.52000000,,7.02576300000,5969.00
"Kepler-114 d",2.05000000,,11.77613845700,3983.00
"Kepler-32 d",2.17000000,,22.78078241000,3731.00
"Kepler-57 c",48.42000000,,11.60907117000,5390.00
"Kepler-417 b",2.38000000,,12.33108000000,5177.00
"Kepler-675 b",2.03000000,,2.33745510000,4963.00
"Kepler-62 b",1.23000000,,5.71493200000,4807.00
"Kepler-126 b",1.57900000,,10.49567752000,6270.00
"Kepler-336 b",0.73000000,,2.02482033900,6029.00
"Kepler-1173 b",0.89000000,,0.76985360000,5252.00
"Kepler-379 c",2.32000000,,62.78450020000,6116.00
"Kepler-814 b",1.78000000,,6.14698510000,6341.00
"Kepler-1377 b",1.22000000,,0.74092635800,5618.00
"Kepler-405 c",4.66000000,,29.72668200000,5818.00
"Kepler-510 b",2.45000000,,19.55662003000,5671.00
"K2-279 b",1.00000000,,7.12229700000,
"Kepler-830 b",1.57000000,,11.29695137000,6241.00
"Kepler-1374 b",2.39000000,,10.65276707000,5614.00
"Kepler-329 b",1.62000000,,7.41640000000,4354.00
"Kepler-1599 b",1.62000000,,122.36355300000,5767.00
"Kepler-1681 b",1.84000000,,69.89571580000,5509.00
"Kepler-1086 b",2.27000000,,18.78425728000,4137.00
"Kepler-220 d",1.02700000,,28.12246550000,4665.00
"Kepler-1266 c",1.56000000,,4.86635506000,5274.00
"Kepler-80 d",1.11000000,,3.07216597000,4040.00
"Kepler-324 c",3.37400000,,51.80966950000,5233.00
"Kepler-831 b",1.27000000,,5.62153941000,5732.00
"Kepler-1348 b",1.48000000,,27.57227420000,5977.00
"K2-233 c",1.28100000,12.81000000,7.06005000000,5033.00
"Kepler-129 c",2.57000000,,82.20012390000,5758.00
"Kepler-333 c",1.20000000,,24.08825680000,4159.00
"HAT-P-9 b",15.61413700,238.05467000,3.92281072000,6350.00
"Kepler-1627 b",3.15000000,,7.20283653000,5388.00
"Kepler-144 c",1.35000000,,10.10466500000,6075.00
"Kepler-1174 b",1.59000000,,6.89225223000,5936.00
"Kepler-11 b",1.85000000,,10.30400497000,5657.00
"Kepler-182 c",3.28000000,,20.68420772000,6246.00
"Kepler-147 b",1.53000000,,12.61058400000,6012.00
"Kepler-288 d",3.51300000,,56.63887910000,5698.00
"Kepler-934 b",2.53000000,,55.67383090000,5123.00
"KOI-142 b",3.79600000,11.35680150,10.91610834000,
"Kepler-1150 b",2.41000000,,2.78786838600,4827.00
"TOI-431 b",1.47415294,,0.49005894131,4891.00
"TOI-1444 b",1.43440265,,0.47027189380,5466.00
"Kepler-953 b",4.61000000,,88.40703000000,5689.00
"Kepler-223 c",1.98000000,,9.84871000000,5832.00
"Kepler-49 b",2.23000000,,7.20385063600,3816.00
"Kepler-241 b",2.35000000,,12.71810317000,4702.00
"Kepler-1457 b",1.75000000,,51.11102430000,5968.00
"Kepler-256 d",1.65000000,,5.83908991000,5936.00
"Kepler-716 b",2.71200000,,10.37168453000,5064.00
"Kepler-336 b",1.02000000,,2.02482300000,5867.00
"Kepler-449 c",2.76400000,,33.67270000000,5649.18
"Kepler-1396 b",1.65000000,,18.22064210000,6241.00
"Kepler-1101 b",2.22000000,,81.31510590000,5565.00
"K2-183 c",2.30000000,,10.78799200000,5482.00
"Kepler-1560 b",0.88500000,,3.03195744000,5767.00
"Kepler-116 c",2.17400000,,13.07148900000,6220.00
"Kepler-328 b",3.33000000,,34.91765920000,6167.00
"K2-206 b",2.79522879,,18.29454900000,5043.00
"Kepler-100 b",1.31000000,,6.88706037000,5825.00
"Kepler-1109 b",2.19000000,,37.64673840000,5893.00
"Kepler-7 b",18.48364100,143.97699000,4.88549220000,5933.00
"Kepler-65 d",1.76000000,,8.13122484000,6169.00
"Kepler-388 c",1.06000000,,13.29724000000,4530.00
"Kepler-1607 b",1.09000000,,13.64736760000,5771.00
"Kepler-610 b",3.06000000,,6.99692200000,5659.00
"Kepler-445 c",1.56000000,,4.87122366400,3157.00
"Kepler-155 c",2.21000000,,52.66158360000,4550.00
"Kepler-1379 b",1.24000000,,0.88184263000,5268.00
"Kepler-1542 c",0.81700000,,2.89223021000,5545.00
"Kepler-942 b",2.02000000,,44.96417488000,4684.00
"Kepler-1547 b",0.82000000,,0.69297967600,6103.00
"Kepler-84 c",2.36000000,,12.88300000000,
"Kepler-716 c",1.31000000,,3.97000600000,5166.00
"Kepler-1918 b",2.82000000,,47.05646210000,5889.00
"Kepler-1922 b",1.75000000,,13.22261490000,5931.00
"Kepler-466 b",2.89000000,,51.07926307000,5803.00
"Kepler-1570 b",2.57000000,,26.54895500000,5456.00
"Kepler-611 b",1.50000000,,2.43701800000,5916.00
"Kepler-526 b",2.61500000,,5.45849831600,5798.00
"Kepler-1388 c",2.20000000,,5.53609368000,3891.00
"WASP-95 b",13.71270472,,2.18466691938,5630.00
"TOI-481 b",11.94280000,,10.33116210622,5760.00
"Kepler-295 c",1.20000000,,21.52625690000,5607.00
"Kepler-55 f",1.60000000,,10.19851808000,4505.00
"Kepler-1725 b",2.37000000,,16.71987223000,6108.00
"Kepler-1003 b",1.50000000,,3.55490100000,6114.00
"Kepler-388 c",0.91000000,,13.29706950000,4500.00
"Kepler-1523 b",1.55000000,,0.93875077000,5825.00
"Kepler-1065 c",1.29000000,,2.37029320000,5668.00
"Kepler-92 c",2.45200000,12.70107412,26.72320599000,
"Kepler-1598 b",0.80700000,,4.34195123000,5763.00
"Kepler-1443 b",0.79000000,,2.41811321000,6379.00
"Kepler-292 b",1.41000000,,2.58082149000,5282.00
"Kepler-1372 b",1.26000000,,1.31155556800,5926.00
"Kepler-228 c",3.02000000,,4.13443005000,6046.00
"Kepler-981 b",2.31000000,,4.46975773600,5718.00
"Kepler-271 d",0.71000000,,5.24972541000,5516.00
"Kepler-381 b",0.82000000,,5.62902600000,6638.00
"Kepler-148 c",3.55000000,,4.18004955200,5271.00
"Kepler-925 b",2.26000000,,33.86785310000,4564.00
"Kepler-1825 b",1.42200732,,1.02586996600,5123.00
"Kepler-402 d",1.26000000,,8.92116020000,6522.00
"Kepler-513 b",2.20000000,,28.86235584000,5849.00
"Kepler-402 d",1.30000000,,8.92104900000,6534.00
"Kepler-1009 b",1.94000000,,11.35010600000,4086.00
"K2-259 b",2.32000000,,15.48043000000,6059.00
"Kepler-285 c",1.11000000,,6.18666218000,5400.00
"Kepler-155 c",1.76000000,,52.66158360000,3985.00
"Kepler-127 c",2.38900000,,29.39344000000,6066.19
"Kepler-374 b",1.04000000,,1.89783401800,5975.00
"K2-21 b",1.25000000,,9.32389000000,4006.00
"Kepler-1420 b",1.32000000,,6.69960006000,5280.00
"Kepler-663 b",2.78000000,,4.99677968000,5339.00
"Kepler-1289 b",1.15000000,,7.99019627000,5933.00
"Kepler-799 c",2.02000000,,15.19471000000,5976.00
"Kepler-224 c",3.33000000,,5.92499130800,5195.00
"K2-99 b",14.45961000,308.29510000,18.24900000000,5990.00
"Kepler-57 b",2.19000000,115.00000000,5.72931960000,5145.00
"Kepler-33 e",3.20000000,,31.78476785000,6018.00
"Kepler-1200 b",1.05000000,,1.11854971700,4493.00
"Kepler-765 b",2.29000000,,27.66552260000,6036.00
"Kepler-219 d",2.81000000,,47.90352110000,5910.00
"Kepler-340 c",3.63000000,,22.82454850000,7115.00
"Kepler-1015 b",3.00000000,,16.00490000000,6716.00
"Kepler-365 b",1.76000000,,10.66489514000,6014.00
"Kepler-137 c",2.13000000,,18.73575579000,5268.00
"Kepler-324 e",1.52000000,,13.97946561000,5355.00
"K2-116 b",0.69000000,,4.65541100000,4348.35
"Kepler-1053 b",0.98000000,,2.41435165400,4529.00
"Kepler-1789 b",3.44000000,,80.23173490000,5685.00
"Kepler-1945 b",1.05000000,,6.08004821000,4991.00
"Kepler-186 c",1.40000000,,7.27000000000,
"Kepler-1902 b",1.05000000,,3.82223397000,3729.00
"Kepler-197 c",1.23000000,,10.34969500000,6004.00
"Kepler-1826 b",1.18000000,,1.61535972800,3815.00
"Kepler-1871 b",2.58000000,,1.95271116100,5741.00
"Kepler-1104 b",1.07000000,,5.03728015000,6452.00
"Kepler-326 d",2.43000000,,6.76689811000,5192.00
"Kepler-792 b",1.69000000,,11.30118000000,5919.00
"Kepler-112 b",2.72000000,,8.40887695100,5763.00
"Kepler-1151 b",2.49000000,,65.64784240000,5788.00
"Kepler-844 b",1.37000000,,2.61300400000,4168.00
"Kepler-287 c",3.30000000,,44.85210710000,5648.00
"Kepler-1853 b",1.60000000,,48.89276000000,4934.00
"Kepler-324 b",1.15000000,,4.38536428000,5191.00
"Kepler-122 f",1.75000000,36.00000000,56.26800000000,
"Kepler-377 b",1.54000000,,12.50945798000,5949.00
"Kepler-544 b",2.12000000,,21.41616926000,6206.00
"Kepler-1544 b",1.69000000,,168.81133000000,4798.00
"Kepler-104 b",3.08000000,,11.42754563100,5755.00
"Kepler-1468 d",3.33187146,,19.59059906000,5794.00
"Kepler-1256 b",1.49000000,,12.41277540000,6129.00
"Kepler-1686 b",1.21000000,,9.30991834000,5806.00
"Kepler-241 b",2.35000000,,12.71810317000,4702.00
"Kepler-1777 b",6.00000000,,12.18411800000,6286.00
"Kepler-36 b",1.48000000,,13.84984283000,5911.00
"Kepler-631 b",2.18000000,,17.97979059000,6397.00
"Kepler-388 b",0.91000000,,3.17323306000,4500.00
"Kepler-1415 b",1.40000000,,0.63642550000,5174.00
"Kepler-1907 c",9.05000000,,14.86386959000,5159.00
"Kepler-1940 b",1.40000000,,4.95062352000,5435.00
"Kepler-75 b",11.02000000,,8.88492268000,5332.00
"Kepler-1926 b",2.77000000,,42.87741730000,5256.00
"Kepler-1598 b",0.94000000,,4.34195312000,6164.00
"Kepler-1535 b",2.57000000,,138.94402200000,6014.00
"Kepler-1227 b",2.29000000,,94.28875770000,5747.00
"K2-195 b",3.13000000,,15.85297500000,5713.00
"Kepler-49 d",1.57000000,,2.57657102100,3834.00
"Kepler-1137 b",2.20000000,,23.92107910000,6807.00
"Kepler-758 b",2.34000000,,12.10971040000,6692.00
"Kepler-1123 b",1.69000000,,4.33946454000,5602.00
"Kepler-250 d",2.09800000,,17.64830992000,5007.00
"Kepler-1641 c",2.95000000,,32.65721200000,6152.00
"Kepler-1121 b",1.70000000,,13.15141081000,6331.00
"Kepler-92 b",3.70400000,,13.74882630000,5946.00
"Kepler-1695 b",1.11948901,,4.73290000000,5473.19
"Kepler-625 b",2.17000000,,7.75192492000,6077.00
"Kepler-1045 b",2.45000000,,26.41044199000,5448.00
"Kepler-1592 b",0.99000000,,3.05709820000,6021.00
"Kepler-80 f",1.00000000,,0.98678705900,4040.00
"Kepler-1765 b",2.80000000,,10.41875100000,5639.00
"Kepler-272 d",2.50400000,,10.93730071000,5439.00
"Kepler-1041 b",2.44000000,,24.75776520000,6106.00
"Kepler-828 b",1.41000000,,0.56785620000,5070.00
"Kepler-248 c",4.07000000,,16.23949400000,5190.00
"Kepler-263 b",3.07000000,,16.56805949000,5388.00
"Kepler-667 b",5.73000000,,41.43962808000,5468.00
"Kepler-125 b",2.63000000,,4.16400000000,3743.00
"Kepler-1698 b",180.72000000,,1.21069328200,5019.00
"Kepler-1410 b",1.56000000,,60.86616800000,3903.00
"Kepler-240 b",1.48000000,,4.14451656000,4768.00
"Kepler-1474 b",2.44000000,,36.43334520000,6057.00
"Kepler-207 d",3.60000000,,5.86806628200,5918.00
"Kepler-296 d",2.09000000,,19.85029100000,3740.00
"Kepler-1617 b",1.52000000,,27.47846590000,5432.00
"Kepler-121 b",2.78000000,,3.17741441800,5354.00
"Kepler-355 c",2.83000000,,25.76245240000,6184.00
"Kepler-52 b",2.40000000,,7.88000000000,4163.90
"Kepler-1334 b",2.18000000,,15.64588656000,5896.00
"Kepler-186 b",1.05000000,,3.88678935600,3761.00
"Kepler-1078 b",1.57000000,,3.00725700000,5708.00
"K2-58 b",2.68000000,,7.05254000000,5413.00
"Kepler-221 c",2.75000000,,5.69058451900,5280.00
"Kepler-46 b",8.83000000,,33.60122066000,5149.00
"Kepler-266 c",3.89000000,,107.72360100000,5885.00
"Kepler-1028 b",1.33000000,,2.51462432000,5522.00
"Kepler-327 b",1.12000000,,2.54954597000,3864.00
"Kepler-882 b",1.16600000,,3.98953966600,5320.00
"Kepler-712 c",4.41000000,,226.88970000000,5207.00
"Kepler-1464 b",1.50000000,,31.77875640000,5638.00
"Kepler-1239 b",2.07000000,,5.19104016000,6343.00
"Kepler-339 b",1.75000000,,4.97760447000,5353.00
"Kepler-1123 b",1.67000000,,4.33946454000,5500.00
"Kepler-85 d",1.56000000,,17.91304000000,5666.00
"Kepler-299 e",1.64000000,,38.28437000000,5885.00
"Kepler-366 b",1.58000000,,3.28192091000,6007.00
"Kepler-1606 b",2.07000000,,196.43522400000,5422.00
"Kepler-928 b",1.80000000,,3.93246130200,4841.00
"Kepler-176 d",2.35400000,,25.75000000000,5139.20
"Kepler-994 b",1.56000000,,1.15116650600,3855.00
"Kepler-278 c",3.26800000,34.90000000,51.11100000000,4965.00
"Kepler-1206 b",1.64000000,,1.21699766300,4859.00
"Kepler-1215 b",1.22000000,,4.76703963000,5629.00
"Kepler-589 c",1.10000000,,3.52468054000,5372.00
"Kepler-327 d",2.02000000,,13.97000000000,
"Kepler-243 c",1.73000000,,20.02623100000,5127.00
"Kepler-903 c",2.23000000,,62.92285570000,5735.00
"Kepler-715 b",3.57000000,,10.00652995000,6063.00
"Kepler-1322 b",1.48000000,,0.96286738200,5693.00
"Kepler-304 c",2.33000000,,5.31595448800,4723.00
"Kepler-97 b",1.44000000,,2.58663952400,5780.00
"Kepler-307 b",3.01000000,,10.41572666000,5511.00
"Kepler-262 b",1.38000000,,13.06076688000,5549.00
"Kepler-1080 b",3.28000000,,77.25483960000,5956.00
"Kepler-1557 b",1.38000000,,3.74031708000,6260.00
"Kepler-355 b",1.46000000,,11.03189000000,6184.00
"Kepler-356 c",1.71000000,,13.12155000000,6310.00
"K2-213 b",1.51398464,,8.13087000000,5794.00
"Kepler-377 b",1.16000000,,12.50945250000,6167.00
"Kepler-213 b",1.46900000,,2.46234217500,5658.00
"Kepler-1917 b",1.47000000,,12.90237151000,5534.00
"Kepler-299 b",1.22000000,,2.92721559000,5896.00
"Kepler-523 b",1.93000000,,5.83598311100,5509.00
"Kepler-224 d",2.30000000,,11.34939300000,5018.00
"Kepler-399 c",1.58000000,,26.67570540000,5500.00
"Kepler-1753 b",2.24000000,,16.00460392000,5180.00
"Kepler-1051 b",2.45000000,,25.96200249000,6784.00
"Kepler-651 b",2.17000000,,21.38515840000,5376.00
"Kepler-104 c",3.13000000,,23.66820500000,5711.00
"Kepler-170 b",2.94000000,,7.93058774500,5655.00
"Kepler-630 b",3.18000000,,161.47439370000,5829.00
"Kepler-222 b",3.00000000,,3.93699520000,5342.00
"Kepler-526 b",2.18000000,,5.45849831600,5716.00
"Kepler-1298 b",1.31000000,,7.12811928000,6339.00
"Kepler-1399 b",1.29000000,,1.63865252500,6119.00
"Kepler-804 c",1.19800000,,9.65185017000,5705.00
"Kepler-305 d",2.57900000,,16.73865956000,5080.00
"Kepler-193 b",2.39000000,,11.38848000000,6335.00
"Kepler-449 b",2.05600000,,12.58242000000,5649.18
"Kepler-1103 b",2.27000000,,19.79191978000,6092.00
"Kepler-218 c",2.97000000,,44.69950400000,5497.00
"Kepler-359 c",4.14300000,,57.68991180000,5585.00
"Kepler-117 c",9.16000000,,50.79034619000,6466.00
"Kepler-1288 b",1.88000000,,2.76122421000,6381.00
"K2-317 b",2.93000000,,6.22000000000,3387.00
"EPIC 206024342 d",2.52000000,,14.64350000000,
"TOI-5301 b",12.13660000,,5.85887510000,6418.00
"Kepler-375 b",1.58000000,,12.12582991000,5821.00
"K2-44 b",2.43300000,,5.65700000000,5912.00
"Kepler-151 c",2.09000000,,24.67464211000,5460.00
"LTT 3780 c",2.30000000,8.60000000,12.25190000000,3331.00
"LTT 3780 c",2.29679437,,12.25343082024,3329.00
"LTT 3780 c",2.42000000,6.29000000,12.25213100000,3360.00
"Kepler-820 b",7.57000000,,127.83380980000,6205.00
"Kepler-810 b",1.93000000,,4.59725385000,5803.00
"LTT 3780 b",1.33200000,2.62000000,0.76844800000,3331.00
"LTT 3780 b",1.14064470,,0.76839038111,3329.00
"LTT 3780 b",1.35000000,2.34000000,0.76837700000,3360.00
"LTT 3780 b",1.32000000,2.47000000,0.76837883000,3360.00
"LTT 3780 b",1.32500000,2.46000000,0.76837931000,3358.00
"LTT 3780 c",2.33000000,7.02000000,12.25219600000,3360.00
"LTT 3780 c",2.39000000,8.04000000,12.25228400000,3358.00
"K2-85 b",1.20000000,,0.68455900000,4427.00
"Kepler-1579 b",0.59000000,,0.84990788900,4294.00
"Kepler-212 c",2.99000000,,31.80475991000,5867.00
"Kepler-397 b",2.07000000,,22.25085090000,5307.00
"Kepler-354 c",1.33000000,,16.93477480000,4650.00
"Kepler-207 c",1.65000000,,3.07155284000,5918.00
"Kepler-967 c",2.86000000,,198.71125020000,5080.00
"Kepler-643 b",12.70000000,,16.33895200000,4864.00
"Kepler-1165 b",1.55000000,,9.47852200000,6080.00
"TOI-451 d",3.92483216,,16.36487303732,5481.00
"TOI-451 b",1.93236572,,1.85866242291,5481.00
"PDS 70 b",14.57170000,2542.64000000,43500.00000000000,3972.00
"TOI-2411 b",1.68000000,,0.78269420000,4099.00
"TOI-3862 b",6.15317000,,1.55746030000,5564.40
"TOI-451 c",2.72510061,,9.19107915063,5481.00
"Kepler-373 c",1.15000000,,16.72605200000,5783.00
"Kepler-875 b",2.00000000,,27.50655000000,5771.00
"Kepler-1312 b",2.10000000,,5.44832528600,5719.00
"Kepler-349 c",1.96000000,,12.24762900000,5956.00
"Kepler-1879 b",1.32000000,,10.61345435000,5934.00
"Kepler-42 b",0.92000000,,1.21377206000,3203.00
"Kepler-1547 b",0.82000000,,0.69297967600,6103.00
"Kepler-1560 b",0.91000000,,3.03195744000,5755.00
"Kepler-80 d",1.34000000,,3.07214919600,4040.00
"Kepler-302 b",3.41100000,,30.18368540000,5703.00
"Kepler-959 b",3.23000000,,14.80074836000,7092.00
"Kepler-669 b",4.00000000,,4.12557300000,6098.00
"Kepler-1785 b",2.20000000,,19.58579000000,6006.00
"Kepler-545 b",2.47000000,,13.24934059000,5936.00
"Kepler-758 e",1.74000000,,8.19345065000,6021.00
"Kepler-839 b",2.96600000,,37.81445140000,5936.00
"Kepler-1140 b",2.93000000,,24.08627070000,4973.00
"Kepler-310 c",3.33000000,,56.47616700000,5795.00
"Kepler-379 c",2.12000000,,62.78450020000,6273.00
"Kepler-417 c",2.80000000,,15.94274000000,5177.00
"Kepler-1375 b",1.21000000,,3.30041920000,6277.00
"Kepler-1321 b",5.80000000,,11.12831200000,4210.00
"Kepler-359 d",30.34000000,,77.08596400000,6210.00
"Kepler-225 b",1.20000000,,6.73897500000,3682.00
"Kepler-1652 b",1.12000000,,38.09723780000,3482.00
"Kepler-84 e",2.40000000,,27.43473000000,6013.00
"Kepler-935 b",1.59000000,,4.88083852000,4929.00
"Kepler-344 b",2.64000000,,21.96399084000,5774.00
"Kepler-813 b",2.27000000,,19.12947337000,6061.00
"Kepler-783 c",2.33153725,,7.05395000000,5411.49
"Kepler-52 d",1.80000000,,36.44519820000,3898.00
"Kepler-84 d",1.45000000,,4.22451369000,6039.00
"Kepler-286 c",1.49000000,,3.46808239000,5742.00
"Kepler-334 b",1.15000000,,5.47033376000,5782.00
"Kepler-254 d",2.60000000,,18.74653971000,5941.00
"Kepler-84 c",2.40000000,,12.88252500000,6013.00
"Kepler-160 c",3.76000000,,13.69942900000,5471.00
"Kepler-419 b",11.65000000,,69.72646639000,6430.00
"Kepler-1774 b",2.88000000,,59.77114370000,6214.00
"Kepler-610 c",2.63000000,,151.86392000000,5713.00
"TOI-4515 b",12.17000000,637.00000000,15.26644600000,5433.00
"HATS-30 b",14.91722558,,3.17435042405,5943.00
"Kepler-1143 b",1.67000000,,2.88890484900,5053.00
"Kepler-321 b",1.65200000,,4.91538706700,5741.00
"Kepler-462 b",5.01000000,,84.68798080000,7717.00
"Kepler-673 b",5.50000000,,3.72873250000,5482.00
"Kepler-180 c",2.43000000,,41.88548340000,5610.00
"Kepler-1685 b",3.07000000,,20.49040290000,5681.00
"Kepler-1510 b",2.97000000,,84.70392100000,6286.00
"Kepler-81 c",1.75000000,,12.03956985000,3896.00
"Kepler-292 f",2.26000000,,20.83414970000,5296.00
"Kepler-322 b",0.96000000,,1.65389346500,5496.00
"Kepler-365 c",1.60000000,,17.78382980000,6014.00
"K2-132 b",12.20660100,157.32585000,9.17080000000,4878.00
"Kepler-1833 b",1.30027362,,6.89212989800,6164.00
"Kepler-1805 b",1.54502915,,8.84794044500,3867.00
"Kepler-1004 b",7.09000000,,5.28789787000,4992.00
"Kepler-632 b",2.42000000,,30.99660733000,5275.00
"Kepler-1735 b",0.90000000,,7.71790675000,3975.00
"Kepler-1594 b",1.04000000,,2.71603809000,6191.00
"Kepler-81 b",2.80000000,17.20000000,5.95500000000,
"Kepler-267 c",2.31000000,,6.87744989700,3973.00
"Kepler-1466 b",1.38000000,,31.17504480000,6086.00
"Kepler-1240 b",1.15000000,,4.86638150000,5682.00
"Kepler-100 c",2.28000000,,12.81588378000,5825.00
"Kepler-140 c",1.80000000,,91.35328200000,6077.00
"Kepler-137 c",2.15000000,,18.73575579000,5343.00
"Kepler-439 b",2.71900000,,178.14045600000,5498.00
"Kepler-867 b",3.79000000,,150.24212700000,5514.00
"Kepler-1198 b",1.79000000,,7.68477160000,5725.00
"Kepler-1095 b",1.21000000,,4.27103091000,5658.00
"Kepler-1355 b",1.39000000,,1.28958811200,5471.00
"Kepler-1846 b",3.02000000,,14.82022000000,4852.00
"Kepler-1313 b",3.56000000,,3.83309117800,5351.00
"Kepler-1445 b",0.96000000,,10.60052251000,6150.00
"Kepler-1106 b",1.39000000,,1.25275217400,6231.00
"Kepler-211 c",2.53000000,,6.04045294000,5244.00
"Kepler-277 c",3.36000000,,33.00590000000,5946.00
"Kepler-1728 b",2.95501875,,4.78299999200,5170.00
"Kepler-69 b",2.28000000,,13.72236400000,5886.00
"Kepler-184 d",2.41600000,,29.02235261000,5530.00
"Kepler-759 b",2.02000000,,41.80595440000,5907.00
"Kepler-1795 b",1.91000000,,13.36020599000,4491.00
"Kepler-1087 b",0.82000000,,0.69384285500,5582.00
"K2-201 b",1.40006712,,1.05979000000,5507.00
"Kepler-179 b",1.56000000,,2.73590007400,5299.00
"Kepler-900 b",2.19000000,,6.99130860000,4848.00
"Kepler-639 b",2.29000000,,10.21418792000,5843.00
"Kepler-1645 b",1.89000000,,16.17795610000,5929.00
"Kepler-1623 b",1.20000000,,4.36125889000,5520.00
"K2-80 c",1.48914397,,5.60530900000,5377.00
"Kepler-591 b",3.41000000,,81.16942990000,5865.00
"Kepler-1275 b",1.19000000,,3.65691115000,6269.00
"Kepler-1436 b",1.26000000,,9.70571600000,6198.00
"Kepler-342 d",2.80000000,,39.45762280000,6297.00
"Kepler-308 b",2.13000000,,9.69502544000,5532.00
"Kepler-1050 b",1.51000000,,15.37875460000,6086.00
"Kepler-369 b",1.00000000,,2.73276661900,3591.00
"Kepler-969 c",1.16000000,,1.68293460400,5346.00
"Kepler-436 b",2.73000000,,64.00205000000,4651.00
"GJ 414 A c",8.40000000,53.83000000,749.83000000000,4120.00
"Kepler-524 c",1.30500000,,1.88897906000,5838.00
"Kepler-1400 b",1.63000000,,9.06689421000,5142.00
"Kepler-286 b",1.24000000,,1.79630200000,5580.00
"Kepler-33 c",2.54600000,,13.17556672000,5947.00
"Kepler-235 b",2.18000000,,3.34021995000,3887.00
"Kepler-644 b",2.95000000,,3.17391710300,6440.00
"Kepler-1020 b",2.30000000,,96.91492000000,5271.00
"Kepler-1226 b",2.06600000,,17.29234530000,6000.00
"Kepler-127 c",2.42000000,,29.39326982000,6106.00
"Kepler-262 b",1.36000000,,13.06085500000,5841.00
"Kepler-1785 b",3.09000000,,19.58561177000,5618.00
"Kepler-142 d",1.41000000,,41.80876680000,5872.00
"Kepler-315 b",3.89000000,,96.10547100000,5724.00
